,timestamp,open,high,low,close,volume
324,1637266500000,4050.36000000,4065.86000000,4035.77000000,4058.17000000,4128.84940000
325,1637267400000,4058.21000000,4082.49000000,4055.05000000,4080.70000000,4317.72380000
326,1637268300000,4080.71000000,4092.60000000,4057.48000000,4060.32000000,4486.01900000
327,1637269200000,4060.32000000,4077.68000000,4056.63000000,4068.85000000,2541.63280000
328,1637270100000,4068.86000000,4071.24000000,4050.00000000,4050.89000000,2242.77330000
329,1637271000000,4051.18000000,4055.64000000,4036.49000000,4038.00000000,3510.91740000
330,1637271900000,4038.00000000,4041.60000000,4007.21000000,4019.59000000,5173.54090000
331,1637272800000,4019.59000000,4026.63000000,3968.00000000,4013.82000000,9104.46980000
332,1637273700000,4014.40000000,4031.15000000,3995.74000000,4028.50000000,6039.50600000
333,1637274600000,4028.50000000,4036.36000000,3971.82000000,3982.73000000,4720.00940000
334,1637275500000,3982.45000000,4000.90000000,3967.09000000,3974.11000000,4626.55930000
335,1637276400000,3973.82000000,3991.97000000,3956.44000000,3962.59000000,7396.06680000
336,1637277300000,3962.59000000,4000.51000000,3956.44000000,3988.44000000,5886.27550000
337,1637278200000,3988.39000000,4001.83000000,3966.00000000,3970.89000000,4887.03570000
338,1637279100000,3971.38000000,4006.89000000,3962.42000000,3996.90000000,4814.16550000
339,1637280000000,3996.90000000,4033.00000000,3973.01000000,4027.13000000,10341.75440000
340,1637280900000,4027.13000000,4042.86000000,4011.32000000,4026.99000000,4856.96650000
341,1637281800000,4026.98000000,4095.44000000,4016.72000000,4095.44000000,13244.32600000
342,1637282700000,4095.14000000,4102.90000000,4070.18000000,4101.78000000,7811.71240000
343,1637283600000,4101.78000000,4104.61000000,4075.60000000,4088.76000000,4442.41680000
344,1637284500000,4088.38000000,4097.48000000,4061.31000000,4061.73000000,4412.50860000
345,1637285400000,4061.73000000,4074.16000000,4051.79000000,4053.99000000,3416.36640000
346,1637286300000,4053.99000000,4066.07000000,4036.71000000,4039.43000000,6278.23990000
347,1637287200000,4039.44000000,4060.71000000,4032.07000000,4055.95000000,5524.47490000
348,1637288100000,4055.95000000,4074.54000000,4041.12000000,4045.67000000,4770.14850000
349,1637289000000,4045.66000000,4053.37000000,4020.45000000,4022.05000000,4933.90830000
350,1637289900000,4022.05000000,4032.63000000,3986.74000000,4004.16000000,10824.27410000
351,1637290800000,4004.17000000,4026.80000000,3998.19000000,4022.13000000,5952.43860000
352,1637291700000,4022.14000000,4023.37000000,3993.53000000,4002.34000000,5270.62570000
353,1637292600000,4002.33000000,4005.50000000,3978.15000000,3982.68000000,5622.82310000
354,1637293500000,3982.68000000,4011.28000000,3982.00000000,4010.67000000,4304.70080000
355,1637294400000,4010.63000000,4029.99000000,4006.00000000,4020.21000000,4326.55840000
356,1637295300000,4020.22000000,4042.84000000,4017.82000000,4039.10000000,3530.60550000
357,1637296200000,4039.10000000,4053.45000000,4030.27000000,4043.13000000,3289.65800000
358,1637297100000,4043.30000000,4054.83000000,4039.31000000,4052.12000000,2484.18360000
359,1637298000000,4052.12000000,4058.81000000,4047.56000000,4051.78000000,3792.50930000
360,1637298900000,4051.98000000,4054.00000000,4033.04000000,4036.94000000,3531.23250000
361,1637299800000,4036.94000000,4079.38000000,4036.77000000,4075.79000000,3658.76930000
362,1637300700000,4075.78000000,4086.28000000,4069.06000000,4078.06000000,3298.97090000
363,1637301600000,4078.05000000,4086.79000000,4070.91000000,4074.36000000,2434.94490000
364,1637302500000,4074.36000000,4078.73000000,4061.78000000,4067.27000000,2442.65640000
365,1637303400000,4067.27000000,4071.00000000,4051.64000000,4054.04000000,3130.06080000
366,1637304300000,4053.63000000,4066.00000000,4050.91000000,4060.47000000,2585.04090000
367,1637305200000,4060.46000000,4077.28000000,4045.00000000,4045.00000000,3089.45790000
368,1637306100000,4045.00000000,4054.27000000,4040.03000000,4046.85000000,3890.50380000
369,1637307000000,4046.85000000,4059.16000000,4040.74000000,4056.17000000,3382.67660000
370,1637307900000,4056.18000000,4063.78000000,4046.12000000,4062.04000000,3268.95420000
371,1637308800000,4062.04000000,4096.98000000,4061.41000000,4093.42000000,4955.42210000
372,1637309700000,4093.42000000,4156.03000000,4093.32000000,4154.45000000,13977.99320000
373,1637310600000,4154.88000000,4168.00000000,4143.47000000,4155.57000000,7828.92900000
374,1637311500000,4155.56000000,4163.22000000,4137.72000000,4141.04000000,5498.02050000
375,1637312400000,4141.04000000,4159.99000000,4138.83000000,4159.95000000,3386.93570000
376,1637313300000,4159.95000000,4175.00000000,4150.65000000,4153.25000000,5587.55130000
377,1637314200000,4153.24000000,4167.14000000,4152.68000000,4166.76000000,5842.58360000
378,1637315100000,4166.76000000,4168.25000000,4149.02000000,4154.01000000,3941.40440000
379,1637316000000,4154.00000000,4160.00000000,4135.35000000,4135.35000000,3697.50950000
380,1637316900000,4135.35000000,4146.66000000,4126.88000000,4142.94000000,3901.08960000
381,1637317800000,4142.94000000,4143.71000000,4132.70000000,4135.02000000,2602.31010000
382,1637318700000,4135.01000000,4146.11000000,4132.26000000,4144.87000000,2754.64470000
383,1637319600000,4144.87000000,4160.40000000,4112.00000000,4115.00000000,6422.20640000
384,1637320500000,4114.99000000,4133.27000000,4113.77000000,4124.17000000,2582.86930000
385,1637321400000,4124.18000000,4141.95000000,4112.01000000,4135.04000000,3733.12810000
386,1637322300000,4135.05000000,4143.00000000,4123.10000000,4141.20000000,3925.63870000
387,1637323200000,4141.21000000,4169.11000000,4135.57000000,4160.56000000,5661.99940000
388,1637324100000,4160.57000000,4175.00000000,4153.38000000,4170.51000000,3632.26860000
389,1637325000000,4170.31000000,4173.25000000,4153.03000000,4155.01000000,3321.61050000
390,1637325900000,4155.01000000,4158.89000000,4140.00000000,4140.48000000,3625.23360000
391,1637326800000,4140.47000000,4155.60000000,4130.39000000,4155.51000000,4981.91930000
392,1637327700000,4155.51000000,4184.67000000,4147.96000000,4179.47000000,7237.79570000
393,1637328600000,4179.48000000,4196.39000000,4170.21000000,4184.52000000,8138.50910000
394,1637329500000,4184.52000000,4209.84000000,4184.12000000,4206.28000000,5906.25530000
395,1637330400000,4206.28000000,4220.49000000,4200.43000000,4213.10000000,7716.30040000
396,1637331300000,4212.69000000,4216.83000000,4194.77000000,4199.04000000,4933.43580000
397,1637332200000,4199.06000000,4219.29000000,4188.96000000,4219.28000000,2866.69660000
398,1637333100000,4219.29000000,4238.50000000,4213.83000000,4233.26000000,5942.35190000
399,1637334000000,4233.25000000,4236.02000000,4207.35000000,4213.34000000,5832.81940000
400,1637334900000,4213.35000000,4226.91000000,4207.00000000,4210.37000000,4838.89750000
401,1637335800000,4210.37000000,4231.95000000,4205.92000000,4227.34000000,3648.83170000
402,1637336700000,4227.77000000,4235.06000000,4215.10000000,4216.17000000,5247.76410000
403,1637337600000,4216.72000000,4235.06000000,4214.38000000,4226.95000000,5307.36170000
404,1637338500000,4226.95000000,4236.85000000,4207.27000000,4211.64000000,4784.38570000
405,1637339400000,4211.63000000,4232.92000000,4211.63000000,4231.10000000,3105.65970000
406,1637340300000,4231.10000000,4256.73000000,4222.92000000,4250.57000000,5175.46720000
407,1637341200000,4250.56000000,4274.80000000,4248.92000000,4270.89000000,6498.51990000
408,1637342100000,4270.72000000,4278.00000000,4257.89000000,4274.82000000,4588.98930000
409,1637343000000,4274.97000000,4275.06000000,4255.22000000,4261.83000000,3804.13610000
410,1637343900000,4261.83000000,4267.32000000,4252.51000000,4254.67000000,2908.24920000
411,1637344800000,4254.67000000,4266.55000000,4249.00000000,4263.80000000,4037.14460000
412,1637345700000,4263.80000000,4266.97000000,4250.21000000,4254.45000000,2488.44610000
413,1637346600000,4254.44000000,4257.70000000,4243.14000000,4256.93000000,3120.31470000
414,1637347500000,4256.93000000,4266.27000000,4247.10000000,4264.97000000,2361.65520000
415,1637348400000,4264.98000000,4275.89000000,4262.87000000,4274.29000000,2491.62360000
416,1637349300000,4274.29000000,4281.44000000,4265.63000000,4265.99000000,2091.42630000
417,1637350200000,4265.99000000,4271.87000000,4254.23000000,4271.41000000,2625.64220000
418,1637351100000,4271.41000000,4298.44000000,4271.39000000,4290.07000000,3756.20640000
419,1637352000000,4290.62000000,4308.97000000,4286.99000000,4294.13000000,4599.92410000
420,1637352900000,4294.13000000,4300.92000000,4278.80000000,4279.72000000,2848.40660000
421,1637353800000,4279.73000000,4281.63000000,4262.55000000,4273.90000000,2767.51000000
422,1637354700000,4273.90000000,4284.61000000,4266.70000000,4267.35000000,2734.05320000
423,1637355600000,4267.34000000,4269.72000000,4248.53000000,4262.29000000,3830.19380000
424,1637356500000,4262.29000000,4270.00000000,4252.02000000,4255.20000000,1775.93640000
425,1637357400000,4255.20000000,4266.64000000,4254.01000000,4262.14000000,1764.96200000
426,1637358300000,4262.53000000,4277.29000000,4260.86000000,4276.40000000,2211.00390000
427,1637359200000,4276.40000000,4299.96000000,4276.40000000,4295.48000000,3816.39120000
428,1637360100000,4295.48000000,4307.66000000,4286.42000000,4304.56000000,2923.12260000
429,1637361000000,4304.56000000,4305.06000000,4285.81000000,4286.82000000,1319.87490000
430,1637361900000,4286.53000000,4288.29000000,4271.98000000,4279.65000000,2129.00560000
431,1637362800000,4279.65000000,4299.00000000,4268.29000000,4296.50000000,2547.52920000
432,1637363700000,4296.51000000,4303.60000000,4280.46000000,4290.39000000,3426.46850000
433,1637364600000,4290.40000000,4291.84000000,4272.51000000,4274.14000000,1790.02150000
434,1637365500000,4274.15000000,4299.99000000,4273.26000000,4294.76000000,2100.06520000
435,1637366400000,4294.75000000,4324.28000000,4291.28000000,4320.36000000,7036.10720000
436,1637367300000,4320.36000000,4326.67000000,4315.04000000,4317.95000000,4287.90930000
437,1637368200000,4317.95000000,4322.32000000,4283.33000000,4298.07000000,5428.35070000
438,1637369100000,4298.07000000,4306.99000000,4286.75000000,4298.06000000,2267.60510000
439,1637370000000,4298.07000000,4316.89000000,4293.28000000,4315.61000000,2793.32300000
440,1637370900000,4315.60000000,4329.75000000,4310.00000000,4325.60000000,4052.04780000
441,1637371800000,4325.59000000,4329.32000000,4317.57000000,4319.33000000,3737.50890000
442,1637372700000,4319.34000000,4332.95000000,4318.97000000,4325.48000000,3482.44800000
443,1637373600000,4325.48000000,4331.82000000,4320.00000000,4325.23000000,3406.92070000
444,1637374500000,4325.22000000,4332.71000000,4319.79000000,4319.79000000,3627.00660000
445,1637375400000,4319.99000000,4322.57000000,4304.81000000,4312.05000000,3849.31770000
446,1637376300000,4312.05000000,4314.50000000,4305.31000000,4305.76000000,2114.50200000
447,1637377200000,4305.77000000,4313.01000000,4300.00000000,4303.80000000,3521.16280000
448,1637378100000,4303.81000000,4313.13000000,4300.07000000,4302.01000000,1713.39570000
449,1637379000000,4302.01000000,4305.44000000,4274.49000000,4284.23000000,5957.59000000
450,1637379900000,4284.23000000,4285.60000000,4275.89000000,4280.55000000,2170.44240000
451,1637380800000,4280.54000000,4284.32000000,4265.79000000,4274.01000000,2951.29290000
452,1637381700000,4274.01000000,4274.33000000,4262.06000000,4266.50000000,1908.09450000
453,1637382600000,4266.51000000,4283.00000000,4266.50000000,4280.81000000,2495.74090000
454,1637383500000,4280.82000000,4295.00000000,4276.53000000,4291.56000000,3175.19060000
455,1637384400000,4291.57000000,4298.96000000,4275.57000000,4276.29000000,3143.69150000
456,1637385300000,4276.28000000,4284.91000000,4265.91000000,4283.51000000,1964.14130000
457,1637386200000,4283.51000000,4293.41000000,4280.71000000,4286.32000000,1686.89820000
458,1637387100000,4286.32000000,4286.98000000,4265.72000000,4275.80000000,2784.89470000
459,1637388000000,4275.79000000,4282.87000000,4272.19000000,4282.43000000,1863.92160000
460,1637388900000,4282.42000000,4318.00000000,4281.04000000,4306.37000000,3789.88100000
461,1637389800000,4306.37000000,4318.97000000,4294.21000000,4294.85000000,3065.13230000
462,1637390700000,4294.85000000,4295.83000000,4280.59000000,4293.12000000,1896.20160000
463,1637391600000,4293.11000000,4298.58000000,4285.75000000,4296.53000000,1783.74760000
464,1637392500000,4296.54000000,4297.54000000,4278.96000000,4278.96000000,1440.76060000
465,1637393400000,4278.97000000,4285.32000000,4271.31000000,4284.80000000,2506.94340000
466,1637394300000,4284.79000000,4284.80000000,4272.66000000,4279.99000000,1820.71930000
467,1637395200000,4279.98000000,4284.91000000,4270.13000000,4277.24000000,2002.70940000
468,1637396100000,4277.23000000,4285.77000000,4272.08000000,4284.25000000,1690.07050000
469,1637397000000,4284.25000000,4307.94000000,4281.19000000,4303.40000000,3186.16610000
470,1637397900000,4303.39000000,4306.35000000,4287.69000000,4288.93000000,2632.01600000
471,1637398800000,4288.87000000,4306.25000000,4288.25000000,4304.55000000,1916.95890000
472,1637399700000,4304.55000000,4305.86000000,4288.63000000,4288.89000000,1903.16940000
473,1637400600000,4288.89000000,4294.28000000,4279.61000000,4293.80000000,1932.40470000
474,1637401500000,4293.80000000,4296.41000000,4289.95000000,4290.88000000,1352.58500000
475,1637402400000,4290.74000000,4292.09000000,4278.52000000,4292.07000000,1515.32140000
476,1637403300000,4292.07000000,4308.90000000,4291.51000000,4308.04000000,3013.35680000
477,1637404200000,4308.05000000,4314.96000000,4296.77000000,4304.95000000,3055.62780000
478,1637405100000,4304.95000000,4306.00000000,4290.24000000,4295.28000000,2572.60190000
479,1637406000000,4295.28000000,4314.00000000,4295.00000000,4313.98000000,1615.01070000
480,1637406900000,4313.99000000,4316.11000000,4293.40000000,4300.51000000,2798.21040000
481,1637407800000,4300.52000000,4314.70000000,4299.01000000,4311.06000000,1558.96200000
482,1637408700000,4310.69000000,4324.70000000,4309.57000000,4317.83000000,2856.43290000
483,1637409600000,4317.83000000,4331.00000000,4310.41000000,4328.22000000,3167.36550000
484,1637410500000,4328.22000000,4334.12000000,4320.52000000,4324.00000000,2336.78810000
485,1637411400000,4324.00000000,4328.13000000,4309.99000000,4310.89000000,2289.43290000
486,1637412300000,4310.89000000,4318.10000000,4306.38000000,4312.17000000,1546.85820000
487,1637413200000,4312.17000000,4319.96000000,4308.47000000,4313.63000000,1723.11150000
488,1637414100000,4313.64000000,4314.34000000,4300.02000000,4306.89000000,2077.54620000
489,1637415000000,4306.88000000,4308.02000000,4287.23000000,4292.70000000,2711.38130000
490,1637415900000,4292.71000000,4297.38000000,4286.00000000,4295.55000000,2289.22530000
491,1637416800000,4295.54000000,4315.70000000,4288.25000000,4310.85000000,3269.71010000
492,1637417700000,4310.85000000,4322.22000000,4296.59000000,4299.08000000,2774.69360000
493,1637418600000,4299.08000000,4306.44000000,4293.46000000,4300.22000000,1491.17520000
494,1637419500000,4300.22000000,4303.94000000,4286.22000000,4286.23000000,2105.27610000
495,1637420400000,4286.23000000,4290.50000000,4224.07000000,4240.99000000,14038.60670000
496,1637421300000,4240.99000000,4264.62000000,4228.24000000,4253.63000000,5817.02310000
497,1637422200000,4253.63000000,4261.47000000,4220.00000000,4227.79000000,5559.60290000
498,1637423100000,4227.79000000,4236.76000000,4211.38000000,4213.06000000,12076.97590000
499,1637424000000,4213.05000000,4231.25000000,4201.68000000,4211.31000000,9580.76600000
500,1637424900000,4211.32000000,4231.94000000,4199.86000000,4227.69000000,7130.20270000
501,1637425800000,4227.69000000,4243.62000000,4221.61000000,4239.34000000,3422.87490000
502,1637426700000,4239.22000000,4245.24000000,4232.05000000,4243.15000000,3023.45820000
503,1637427600000,4243.15000000,4249.41000000,4233.53000000,4237.57000000,2324.20450000
504,1637428500000,4237.58000000,4243.43000000,4226.86000000,4232.41000000,2292.47130000
505,1637429400000,4232.42000000,4239.82000000,4226.30000000,4238.37000000,2127.01250000
506,1637430300000,4238.37000000,4254.01000000,4234.76000000,4251.45000000,3131.45380000
507,1637431200000,4251.45000000,4272.56000000,4245.83000000,4271.31000000,7526.13500000
508,1637432100000,4271.78000000,4390.00000000,4268.52000000,4380.70000000,39002.89730000
509,1637433000000,4380.24000000,4390.03000000,4352.94000000,4385.16000000,11560.94720000
510,1637433900000,4385.17000000,4392.39000000,4364.26000000,4369.75000000,6444.39740000
511,1637434800000,4369.74000000,4379.89000000,4365.61000000,4375.56000000,6254.67090000
512,1637435700000,4375.56000000,4389.00000000,4369.36000000,4373.36000000,2757.02950000
513,1637436600000,4373.36000000,4389.87000000,4369.55000000,4387.60000000,4297.71470000
514,1637437500000,4387.59000000,4399.00000000,4380.00000000,4398.39000000,4643.11270000
515,1637438400000,4398.38000000,4417.14000000,4392.31000000,4393.98000000,6442.21800000
516,1637439300000,4393.98000000,4403.12000000,4388.43000000,4400.92000000,2331.25050000
517,1637440200000,4400.92000000,4403.15000000,4394.61000000,4399.06000000,1845.06240000
518,1637441100000,4399.06000000,4410.00000000,4395.48000000,4406.60000000,3430.98120000
519,1637442000000,4406.66000000,4417.76000000,4402.02000000,4417.48000000,4503.15300000
520,1637442900000,4417.49000000,4425.00000000,4408.96000000,4416.88000000,4023.85740000
521,1637443800000,4416.89000000,4423.35000000,4414.97000000,4419.97000000,2931.45470000
522,1637444700000,4419.98000000,4430.00000000,4419.06000000,4427.65000000,2477.44360000
523,1637445600000,4427.66000000,4435.88000000,4420.00000000,4420.21000000,4672.20450000
524,1637446500000,4420.21000000,4432.70000000,4413.56000000,4414.95000000,3099.54790000
525,1637447400000,4414.94000000,4418.62000000,4412.69000000,4413.09000000,1924.63850000
526,1637448300000,4413.09000000,4413.26000000,4405.02000000,4410.46000000,2120.09400000
527,1637449200000,4410.56000000,4421.98000000,4406.20000000,4407.71000000,1926.23580000
528,1637450100000,4407.71000000,4411.71000000,4390.87000000,4395.97000000,2538.15060000
529,1637451000000,4395.98000000,4412.93000000,4395.97000000,4411.70000000,2124.16730000
530,1637451900000,4411.68000000,4420.21000000,4407.00000000,4412.17000000,5075.50360000
531,1637452800000,4412.17000000,4414.99000000,4401.55000000,4413.39000000,3068.69740000
532,1637453700000,4413.39000000,4415.64000000,4392.07000000,4396.62000000,2663.67890000
533,1637454600000,4396.62000000,4406.71000000,4384.68000000,4404.15000000,3171.47260000
534,1637455500000,4404.15000000,4406.66000000,4386.82000000,4391.20000000,2208.17010000
535,1637456400000,4391.37000000,4396.54000000,4387.90000000,4388.87000000,1701.41580000
536,1637457300000,4388.87000000,4394.24000000,4385.66000000,4386.44000000,1348.58230000
537,1637458200000,4386.43000000,4389.89000000,4378.39000000,4383.93000000,2520.86810000
538,1637459100000,4383.93000000,4388.85000000,4367.70000000,4376.00000000,4438.82720000
539,1637460000000,4375.99000000,4380.00000000,4367.07000000,4367.82000000,2058.05240000
540,1637460900000,4367.80000000,4376.23000000,4361.81000000,4363.41000000,1995.85000000
541,1637461800000,4363.72000000,4367.44000000,4333.85000000,4343.54000000,6946.41720000
542,1637462700000,4343.54000000,4371.83000000,4341.47000000,4367.76000000,3461.55850000
543,1637463600000,4368.10000000,4387.34000000,4361.64000000,4378.61000000,3061.50620000
544,1637464500000,4378.60000000,4379.63000000,4367.34000000,4371.39000000,2474.73540000
545,1637465400000,4371.39000000,4374.25000000,4354.38000000,4355.53000000,2324.93100000
546,1637466300000,4355.52000000,4360.76000000,4337.56000000,4343.29000000,2514.69200000
547,1637467200000,4343.29000000,4368.27000000,4337.57000000,4362.29000000,2153.90730000
548,1637468100000,4362.28000000,4367.38000000,4356.31000000,4356.50000000,1423.98520000
549,1637469000000,4356.89000000,4361.63000000,4339.12000000,4343.35000000,2265.32090000
550,1637469900000,4343.35000000,4343.35000000,4326.19000000,4330.13000000,3916.83970000
551,1637470800000,4330.13000000,4348.71000000,4327.20000000,4344.28000000,2140.45630000
552,1637471700000,4344.27000000,4350.30000000,4339.52000000,4342.26000000,1563.87540000
553,1637472600000,4342.27000000,4360.00000000,4341.42000000,4357.60000000,2986.44160000
554,1637473500000,4357.59000000,4366.76000000,4356.89000000,4366.33000000,1775.60970000
555,1637474400000,4366.34000000,4371.44000000,4360.10000000,4364.10000000,2340.92210000
556,1637475300000,4364.10000000,4371.86000000,4354.08000000,4355.54000000,1672.42820000
557,1637476200000,4355.53000000,4368.08000000,4351.87000000,4356.80000000,2298.03020000
558,1637477100000,4356.79000000,4381.63000000,4354.16000000,4380.97000000,3266.00040000
559,1637478000000,4380.97000000,4381.20000000,4366.92000000,4368.26000000,1818.24760000
560,1637478900000,4368.27000000,4368.27000000,4358.34000000,4361.12000000,1859.02180000
561,1637479800000,4361.11000000,4367.53000000,4356.04000000,4358.99000000,1241.18730000
562,1637480700000,4358.99000000,4360.54000000,4347.66000000,4348.13000000,2479.63650000
563,1637481600000,4348.13000000,4353.19000000,4336.90000000,4344.91000000,2716.13620000
564,1637482500000,4344.90000000,4350.34000000,4335.00000000,4349.78000000,2831.11120000
565,1637483400000,4349.79000000,4368.60000000,4348.22000000,4359.99000000,2325.91530000
566,1637484300000,4359.99000000,4360.00000000,4333.18000000,4339.21000000,2360.58930000
567,1637485200000,4339.22000000,4351.69000000,4336.00000000,4349.78000000,1765.94090000
568,1637486100000,4349.79000000,4359.00000000,4347.51000000,4358.35000000,2846.36470000
569,1637487000000,4358.36000000,4358.36000000,4341.90000000,4348.01000000,2718.61100000
570,1637487900000,4348.24000000,4352.98000000,4342.01000000,4350.79000000,1850.04010000
571,1637488800000,4350.79000000,4357.32000000,4343.53000000,4345.52000000,1860.42540000
572,1637489700000,4345.51000000,4355.97000000,4345.01000000,4345.48000000,1695.87420000
573,1637490600000,4345.47000000,4346.03000000,4303.15000000,4308.22000000,7481.47780000
574,1637491500000,4308.22000000,4325.34000000,4306.07000000,4321.00000000,3845.69100000
575,1637492400000,4321.01000000,4355.51000000,4318.25000000,4341.36000000,4835.50230000
576,1637493300000,4341.37000000,4341.57000000,4303.07000000,4309.46000000,5124.55590000
577,1637494200000,4309.47000000,4327.06000000,4306.82000000,4320.00000000,3409.62350000
578,1637495100000,4319.99000000,4329.47000000,4317.05000000,4319.53000000,2392.04240000
579,1637496000000,4319.52000000,4339.70000000,4307.97000000,4336.68000000,2896.69130000
580,1637496900000,4336.68000000,4354.20000000,4328.82000000,4340.36000000,2971.27220000
581,1637497800000,4340.63000000,4348.95000000,4322.55000000,4332.27000000,3761.92820000
582,1637498700000,4332.27000000,4345.00000000,4329.14000000,4329.63000000,2559.53940000
583,1637499600000,4329.62000000,4335.09000000,4324.76000000,4327.13000000,1623.49640000
584,1637500500000,4327.13000000,4342.69000000,4326.03000000,4334.18000000,1747.80570000
585,1637501400000,4334.18000000,4336.60000000,4320.28000000,4323.16000000,2151.15170000
586,1637502300000,4322.63000000,4336.28000000,4315.35000000,4316.75000000,2810.16060000
587,1637503200000,4316.75000000,4316.94000000,4303.69000000,4311.34000000,4723.30760000
588,1637504100000,4311.34000000,4319.09000000,4304.06000000,4309.48000000,2660.52140000
589,1637505000000,4309.48000000,4331.10000000,4304.87000000,4327.48000000,4007.36700000
590,1637505900000,4327.47000000,4338.29000000,4322.24000000,4332.09000000,4522.75940000
591,1637506800000,4332.09000000,4349.48000000,4321.57000000,4336.20000000,4147.62890000
592,1637507700000,4336.19000000,4362.79000000,4332.79000000,4357.75000000,4953.82750000
593,1637508600000,4357.96000000,4385.00000000,4351.10000000,4374.02000000,6431.90480000
594,1637509500000,4374.02000000,4376.87000000,4363.87000000,4366.21000000,4816.50210000
595,1637510400000,4366.41000000,4378.88000000,4360.72000000,4361.85000000,4919.31500000
596,1637511300000,4361.84000000,4362.82000000,4334.00000000,4338.92000000,5627.01900000
597,1637512200000,4338.92000000,4355.64000000,4338.26000000,4353.46000000,2414.40450000
598,1637513100000,4353.47000000,4451.00000000,4352.34000000,4410.62000000,20644.23280000
599,1637514000000,4410.63000000,4424.62000000,4381.80000000,4384.80000000,7723.29650000
600,1637514900000,4384.80000000,4397.38000000,4380.21000000,4381.77000000,3206.47050000
601,1637515800000,4381.76000000,4385.03000000,4374.56000000,4377.75000000,3790.38830000
602,1637516700000,4377.74000000,4377.74000000,4366.33000000,4371.99000000,2550.57540000
603,1637517600000,4371.99000000,4372.42000000,4355.69000000,4369.49000000,4121.88790000
604,1637518500000,4369.50000000,4370.49000000,4355.91000000,4360.47000000,2181.81650000
605,1637519400000,4360.47000000,4370.56000000,4356.55000000,4368.11000000,2548.91060000
606,1637520300000,4368.10000000,4370.71000000,4358.74000000,4358.74000000,1949.82330000
607,1637521200000,4358.74000000,4364.98000000,4342.00000000,4348.92000000,5279.34380000
608,1637522100000,4348.92000000,4354.18000000,4340.00000000,4350.17000000,2755.40380000
609,1637523000000,4350.17000000,4356.74000000,4344.71000000,4351.70000000,1618.48890000
610,1637523900000,4351.71000000,4371.57000000,4344.17000000,4345.99000000,4604.97200000
611,1637524800000,4345.99000000,4357.50000000,4344.64000000,4353.22000000,2191.11820000
612,1637525700000,4353.18000000,4362.86000000,4353.17000000,4359.80000000,2224.84920000
613,1637526600000,4359.79000000,4374.99000000,4354.62000000,4371.73000000,2064.70570000
614,1637527500000,4371.73000000,4389.00000000,4367.04000000,4382.70000000,2669.43300000
615,1637528400000,4382.70000000,4388.46000000,4365.23000000,4370.75000000,2443.52480000
616,1637529300000,4370.76000000,4383.97000000,4370.75000000,4382.40000000,3172.48820000
617,1637530200000,4382.41000000,4384.93000000,4369.61000000,4375.18000000,2497.66030000
618,1637531100000,4375.19000000,4375.25000000,4358.47000000,4361.33000000,2482.35900000
619,1637532000000,4361.33000000,4367.23000000,4349.38000000,4357.52000000,2432.79630000
620,1637532900000,4357.08000000,4360.01000000,4317.45000000,4340.08000000,7602.61620000
621,1637533800000,4340.08000000,4341.07000000,4298.27000000,4304.78000000,17842.70860000
622,1637534700000,4304.78000000,4323.73000000,4304.77000000,4313.39000000,4043.38110000
623,1637535600000,4313.39000000,4323.17000000,4307.15000000,4317.27000000,2795.35150000
624,1637536500000,4317.28000000,4336.63000000,4317.05000000,4332.72000000,2480.99190000
625,1637537400000,4332.73000000,4333.45000000,4313.92000000,4314.45000000,1977.84390000
626,1637538300000,4314.44000000,4327.39000000,4242.41000000,4258.31000000,17341.01290000
627,1637539200000,4259.70000000,4266.62000000,4208.46000000,4210.24000000,18701.20760000
628,1637540100000,4210.24000000,4243.35000000,4208.52000000,4233.14000000,7912.36970000
629,1637541000000,4233.05000000,4236.18000000,4214.05000000,4224.55000000,5611.86840000
630,1637541900000,4224.55000000,4240.44000000,4217.00000000,4229.50000000,4531.83590000
631,1637542800000,4229.49000000,4242.23000000,4210.00000000,4215.80000000,4732.24020000
632,1637543700000,4215.80000000,4218.43000000,4166.00000000,4202.03000000,13761.67930000
633,1637544600000,4202.58000000,4217.87000000,4196.66000000,4214.14000000,5402.56720000
634,1637545500000,4214.14000000,4219.63000000,4202.98000000,4213.16000000,3715.75370000
635,1637546400000,4213.17000000,4218.00000000,4186.30000000,4187.13000000,3989.87540000
636,1637547300000,4187.12000000,4194.57000000,4157.75000000,4169.92000000,7079.63120000
637,1637548200000,4169.91000000,4197.47000000,4166.43000000,4196.39000000,3794.25760000
638,1637549100000,4196.39000000,4205.63000000,4184.28000000,4188.21000000,4415.21560000
639,1637550000000,4188.20000000,4195.37000000,4179.26000000,4191.62000000,4074.16430000
640,1637550900000,4191.62000000,4197.19000000,4171.50000000,4172.72000000,2733.96930000
641,1637551800000,4172.72000000,4208.41000000,4094.73000000,4180.15000000,21767.91280000
642,1637552700000,4180.15000000,4195.68000000,4159.90000000,4164.99000000,3619.67060000
643,1637553600000,4164.99000000,4182.84000000,4147.73000000,4181.01000000,3803.63360000
644,1637554500000,4180.45000000,4182.62000000,4163.00000000,4176.28000000,2003.02890000
645,1637555400000,4176.28000000,4179.36000000,4161.51000000,4164.56000000,2256.35730000
646,1637556300000,4164.51000000,4175.48000000,4147.74000000,4154.33000000,3637.33380000
647,1637557200000,4154.33000000,4161.21000000,4124.40000000,4146.87000000,5803.09230000
648,1637558100000,4146.85000000,4163.87000000,4143.74000000,4154.39000000,3110.00930000
